线路ID,运动记录时间,活动类型,地区,总里程(km),运动耗时,最高海拔(m),上传者
1048,0,未知类型,武汉市汉阳区,0,0,0,匿名
1049,2025-01-18 07:32:49,步行,武汉市汉阳区,4.109930974346887,1.25,20.33306884765625,攀攀攀行
1050,2025-01-18 07:32:49,步行,武汉市汉阳区,4.109930974346887,1.25,20.33306884765625,攀攀攀行
1051,2025-01-22 07:10:00,步行,武汉市汉阳区,9.025885888897415,2.37,69.32724017337402,攀攀攀行
1052,2025-01-26 18:20:24,步行,武汉市汉阳区,1.4148032979978942,0.29,28.6142266261612,胡杨
1053,2025-01-26 18:20:24,步行,武汉市汉阳区,1.4148032979978942,0.29,28.6142266261612,胡杨
1054,2025-01-30 08:21:53,步行,武汉市汉阳区,1.9880436295652382,0.75,48.07050787238883,悠游天下
1055,2025-01-31 11:47:02,步行,武汉市汉阳区,3.231895446706312,1.58,104.4708662425386,我叫贾斯汀
1056,2025-02-02 10:37:26,步行,武汉市汉阳区,10.209973918639706,2.02,26.903449660310155,yuanzh_LBL4601425
1057,2025-02-02 10:37:26,步行,武汉市汉阳区,10.209973918639706,2.02,26.903449660310155,yuanzh_LBL4601425
1058,2025-02-03 14:34:59,步行,武汉市汉阳区,3.1223248392709535,1.03,49.5507037769452,凤凰树叶
1059,2025-02-03 14:34:59,步行,武汉市汉阳区,3.1223248392709535,1.03,49.5507037769452,凤凰树叶
1060,2025-02-05 20:12:15,步行,武汉市汉阳区,3.5449873863784815,0.48,29.166188471455534,无二旅人s
1061,2025-02-05 20:12:15,步行,武汉市汉阳区,3.5449873863784815,0.48,29.166188471455534,无二旅人s
1062,2025-02-05 20:12:15,步行,武汉市汉阳区,3.5449873863784815,0.48,29.166188471455534,无二旅人s
1063,0,未知类型,武汉市汉阳区,0,0,0,匿名
1064,2025-02-09 09:16:19,步行,武汉市汉阳区,5.908070446793007,6.99,47.58487035676222,Voyager
1065,2025-02-09 09:16:19,步行,武汉市汉阳区,5.908070446793007,6.99,47.58487035676222,Voyager
1066,2025-02-10 11:46:09,步行,武汉市汉阳区,4.291890161930175,0.47,35.413500437695106,摇啊摇摇到外婆桥
1067,2025-02-10 11:46:09,步行,武汉市汉阳区,4.291890161930175,0.47,35.413500437695106,摇啊摇摇到外婆桥
1068,0,未知类型,武汉市汉阳区,0,0,0,匿名
1069,0,未知类型,武汉市汉阳区,0,0,0,匿名
1070,0,未知类型,武汉市汉阳区,0,0,0,匿名
1071,2025-02-11 12:11:13,步行,武汉市汉阳区,2.4031606691859677,0.59,43.026040560452536,nady
1072,2025-02-11 12:11:13,步行,武汉市汉阳区,2.4031606691859677,0.59,43.026040560452536,nady
1073,2025-02-13 10:26:47,步行,武汉市汉阳区,0.5640967211148986,0.22,42.66271812628889,舍予凌20031231
1074,2025-02-13 12:22:45,步行,武汉市汉阳区,0.5730028729044705,0.34,86.87157858988267,舍予凌20031231
1075,0,未知类型,武汉市汉阳区,0,0,0,匿名
1076,0,未知类型,武汉市汉阳区,0,0,0,匿名
1077,2025-02-18 09:34:30,步行,武汉市汉阳区,1.861837431417971,1.13,14.703895186382631,请修改昵称
1078,2025-02-18 09:34:30,步行,武汉市汉阳区,1.861837431417971,1.13,14.703895186382631,请修改昵称
1079,2025-02-18 10:42:17,步行,武汉市汉阳区,7.807123287910731,1.24,24.961732744529034,请修改昵称
1080,2025-02-18 10:42:17,步行,武汉市汉阳区,7.807123287910731,1.24,24.961732744529034,请修改昵称
1081,2025-02-18 19:24:49,步行,武汉市汉阳区,17.301643016568317,3.41,37.525825489107966,无二s
1082,2025-02-18 19:24:49,步行,武汉市汉阳区,17.301643016568317,3.41,37.525825489107966,无二s
1083,0,未知类型,武汉市汉阳区,0,0,0,匿名
1084,0,未知类型,武汉市汉阳区,0,0,0,匿名
1085,2025-02-20 08:51:45,步行,武汉市汉阳区,34.598541968305405,2.23,20.98891994855303,zs_1460076
1086,2025-02-20 08:51:45,步行,武汉市汉阳区,34.598541968305405,2.23,20.98891994855303,zs_1460076
1087,2025-02-20 08:51:45,步行,武汉市汉阳区,34.598541968305405,2.23,20.98891994855303,zs_1460076
1088,2025-02-20 08:51:45,步行,武汉市汉阳区,34.598541968305405,2.23,20.98891994855303,zs_1460076
1089,2025-02-22 09:53:51,步行,武汉市汉阳区,21.202580399906797,7.19,170.9233735510666,城市工
1090,2025-02-26 07:29:53,步行,武汉市汉阳区,4.986832582927147,0.75,18.636249001551736,zs_7326534
1091,2025-02-26 09:21:22,步行,武汉市汉阳区,3.845356411098507,1.3,124.32268411414111,名字_LBL7036003
1092,2025-02-26 09:21:22,步行,武汉市汉阳区,3.845356411098507,1.3,124.32268411414111,名字_LBL7036003
1093,2025-02-26 09:21:22,步行,武汉市汉阳区,3.845356411098507,1.3,124.32268411414111,名字_LBL7036003
1094,2025-02-26 09:21:22,步行,武汉市汉阳区,3.845356411098507,1.3,124.32268411414111,名字_LBL7036003
1095,2025-02-26 09:27:52,未知类型,武汉市汉阳区,5.77837994414706,1.74,25.50179471964889,zs_6599111
1096,2025-02-26 09:27:52,未知类型,武汉市汉阳区,5.77837994414706,1.74,25.50179471964889,zs_6599111
1097,2025-02-26 09:27:52,未知类型,武汉市汉阳区,5.77837994414706,1.74,25.50179471964889,zs_6599111
1098,2025-02-26 09:27:52,未知类型,武汉市汉阳区,5.77837994414706,1.74,25.50179471964889,zs_6599111
1099,2025-02-26 12:52:56,步行,武汉市汉阳区,1.337053593563735,0.35,85.56585486693629,zs_7973850
1100,2025-02-26 12:52:56,步行,武汉市汉阳区,1.337053593563735,0.35,85.56585486693629,zs_7973850
1101,2025-02-26 12:52:56,步行,武汉市汉阳区,1.337053593563735,0.35,85.56585486693629,zs_7973850
1102,2025-02-26 12:52:56,步行,武汉市汉阳区,1.337053593563735,0.35,85.56585486693629,zs_7973850
1103,2025-02-27 08:21:53,步行,武汉市汉阳区,5.363027241945437,1.4,26.85405572832549,zs_7326534
1104,2025-02-27 21:19:27,步行,武汉市汉阳区,0.011685440954968786,0.01,17.516010788516663,新新牧羊人
1105,2025-02-27 20:59:55,步行,武汉市汉阳区,11.115053496071834,2.23,46.85033208872082,丁丁丁丁丁丁丁
1106,2025-02-28 13:15:24,步行,武汉市汉阳区,2.336746084102825,1.98,59.242985606845224,zs_9876916
1107,2025-02-28 10:40:41,步行,武汉市汉阳区,5.463167846852963,3.01,62.126437903451716,佳琪_LBL4952958
1108,2025-02-28 13:15:24,步行,武汉市汉阳区,2.336746084102825,1.98,59.242985606845224,zs_9876916
1109,2025-02-28 10:40:41,步行,武汉市汉阳区,5.463167846852963,3.01,62.126437903451716,佳琪_LBL4952958
1110,2025-02-28 13:15:24,步行,武汉市汉阳区,2.336746084102825,1.98,59.242985606845224,zs_9876916
1111,2025-02-28 10:40:41,步行,武汉市汉阳区,5.463167846852963,3.01,62.126437903451716,佳琪_LBL4952958
1112,2025-02-28 13:15:24,步行,武汉市汉阳区,2.336746084102825,1.98,59.242985606845224,zs_9876916
1113,2025-02-28 10:40:41,步行,武汉市汉阳区,5.463167846852963,3.01,62.126437903451716,佳琪_LBL4952958
1114,0,未知类型,武汉市汉阳区,0,0,0,匿名
1115,2025-02-28 14:07:06,步行,武汉市汉阳区,0.8679169239805712,0.69,44.587197337886764,zs_6261383
1116,2025-02-28 14:07:06,步行,武汉市汉阳区,0.8679169239805712,0.69,44.587197337886764,zs_6261383
1117,2025-03-01 08:14:34,步行,武汉市汉阳区,25.979581064510494,7.23,99.60505205081505,城市工
1118,0,未知类型,武汉市汉阳区,0,0,0,匿名
1119,0,未知类型,武汉市汉阳区,0,0,0,匿名
1120,2025-03-01 15:43:32,步行,武汉市汉阳区,12.466201990080188,2.72,37.03085150226942,朝侠＆滚滚长江
1121,2025-03-01 15:43:32,步行,武汉市汉阳区,12.466201990080188,2.72,37.03085150226942,朝侠＆滚滚长江
1122,2025-03-04 08:24:36,步行,武汉市汉阳区,0.35965911677862017,3.7,36.143761443869415,zs0_7830708
1123,2025-03-04 14:59:31,步行,武汉市汉阳区,6.563123226686066,1.97,31.14610253755324,zs0_6505667
1124,2025-03-04 14:59:31,步行,武汉市汉阳区,6.563123226686066,1.97,31.14610253755324,zs0_6505667
1125,2025-03-04 17:35:46,步行,武汉市汉阳区,1.0122774272859305,0.22,23.183391551463963,zs_7295872
1126,2025-03-04 18:27:08,步行,武汉市汉阳区,6.934522523859284,20.46,78.4788818359375,zs_1915958
1127,2025-03-04 18:27:08,步行,武汉市汉阳区,6.934522523859284,20.46,78.4788818359375,zs_1915958
1128,2025-03-04 19:14:25,步行,武汉市汉阳区,10.281576351182995,2.23,83.7570649546151,我吃饱了916
1129,2025-03-05 06:16:43,步行,武汉市汉阳区,5.089623018454686,1.13,54.2317430643563,陈EP
1130,2025-03-05 14:21:51,步行,武汉市汉阳区,1.182728044714731,0.51,22.857793273018125,zs_2543103
1131,2025-03-05 14:07:46,步行,武汉市汉阳区,7.322058970283546,2.85,26.477007181461204,Libra_LBL1612405
1132,2025-03-05 14:07:46,步行,武汉市汉阳区,7.322058970283546,2.85,26.477007181461204,Libra_LBL1612405
1133,2025-03-05 16:29:01,步行,武汉市汉阳区,4.524103022626712,1.68,42.30520033274285,。_LBL3297177
1134,2025-03-05 16:29:01,步行,武汉市汉阳区,4.524103022626712,1.68,42.30520033274285,。_LBL3297177
1135,2025-03-06 10:20:11,步行,武汉市汉阳区,1.3534850204755386,0.56,18.76898724033612,zs_7295872
1136,2025-03-06 20:52:47,步行,武汉市汉阳区,3.4486691684264623,0.87,30.658482735558515,梅小侠
1137,2025-03-07 10:33:01,步行,武汉市汉阳区,6.630075512962573,0.91,35.80897323725673,博长空
1138,2025-03-07 16:39:57,步行,武汉市汉阳区,1.2778496043235195,0.31,13.128773366016267,zs_7295872
1139,2025-03-08 08:39:54,步行,武汉市汉阳区,20.83576769346191,6.87,127.80377197265625,城市工
1140,2025-03-08 13:52:52,步行,武汉市汉阳区,7.549350437163415,1.86,37.588658305084856,zs0_1685281
1141,2025-03-10 08:23:57,步行,武汉市汉阳区,24.604119445416217,3.63,76.06189541283909,采花小道士
1142,2025-03-10 15:02:23,步行,武汉市汉阳区,0.9079952034241106,0.21,58.04473876953125,zs_7295872
1143,2025-03-11 07:32:43,步行,武汉市汉阳区,5.3952129634240205,0.93,28.113456961742358,zs_7326534
1144,2025-03-11 15:03:45,步行,武汉市汉阳区,3.9327379118525227,1.01,25.88504837590159,zs_7295872
1145,2025-03-13 11:25:21,步行,武汉市汉阳区,6.683738081381411,0.16,77.75702642631447,Achilles
1146,2025-03-15 08:45:36,步行,武汉市汉阳区,29.041099173686025,7.94,90.3277587890625,城市工
1147,2025-03-15 10:01:24,步行,武汉市汉阳区,1.7004215618944707,1.62,31.749717985564025,zs_7029385
1148,2025-03-15 10:01:24,步行,武汉市汉阳区,1.7004215618944707,1.62,31.749717985564025,zs_7029385
1149,2025-03-15 16:30:04,步行,武汉市汉阳区,7.941238305600137,2.14,69.45668266088425,胡杨
1150,2025-03-16 16:02:07,步行,武汉市汉阳区,0.03083139887645495,0.01,35.698325199745454,花开富贵_LBL5438596
1151,2025-03-16 16:02:07,步行,武汉市汉阳区,0.03083139887645495,0.01,35.698325199745454,花开富贵_LBL5438596
1152,2025-03-16 16:02:07,步行,武汉市汉阳区,0.03083139887645495,0.01,35.698325199745454,花开富贵_LBL5438596
1153,2025-03-16 16:02:07,步行,武汉市汉阳区,0.03083139887645495,0.01,35.698325199745454,花开富贵_LBL5438596
1154,2025-03-17 09:41:59,步行,武汉市汉阳区,1.5146326268349197,0.77,31.15791835961991,CDD99881
1155,2025-03-17 09:41:59,步行,武汉市汉阳区,1.5146326268349197,0.77,31.15791835961991,CDD99881
1156,2025-03-18 09:29:53,步行,武汉市汉阳区,2.2148669504958307,1.14,16.120481569146094,大志yy
1157,2025-03-18 10:03:24,步行,武汉市汉阳区,0.7287091415633855,0.19,25.0138757639191,采花小道士
1158,2025-03-18 14:23:38,步行,武汉市汉阳区,8.997857146707414,0.52,53.23168018765361,Achilles
1159,2025-03-18 14:48:58,步行,武汉市汉阳区,3.2681640745158758,1.75,25.840621600738558,zs_7295872
1160,2025-03-18 20:01:47,步行,武汉市汉阳区,1.8736843157386929,0.41,53.24999214339979,攀攀攀行
1161,2025-03-18 20:01:47,步行,武汉市汉阳区,1.8736843157386929,0.41,53.24999214339979,攀攀攀行
1162,0,未知类型,武汉市汉阳区,0,0,0,匿名
1163,2025-03-19 14:57:38,步行,武汉市汉阳区,9.53186978606885,2.92,31.56015760317049,zs_7295872
1164,2025-03-19 17:50:27,步行,武汉市汉阳区,2.0689100948055623,2.16,42.937069981530236,~依 /;-D
1165,2025-03-19 17:50:27,步行,武汉市汉阳区,2.0689100948055623,2.16,42.937069981530236,~依 /;-D
1166,2025-03-19 17:50:27,步行,武汉市汉阳区,2.0689100948055623,2.16,42.937069981530236,~依 /;-D
1167,2025-03-19 17:50:27,步行,武汉市汉阳区,2.0689100948055623,2.16,42.937069981530236,~依 /;-D
1168,2025-03-19 20:48:13,步行,武汉市汉阳区,0.9146825337230343,0.71,87.07846197264892,胡杨
1169,2025-03-20 10:11:40,步行,武汉市汉阳区,10.780318651472236,0.47,55.50502574255113,Achilles
1170,2025-03-20 11:16:09,步行,武汉市汉阳区,10.989872392719617,2.2,108.00796585990898,Achilles
1171,2025-03-20 11:30:22,步行,武汉市汉阳区,5.984144632234559,1.31,81.9563901853534,Zibba
1172,2025-03-20 11:30:22,步行,武汉市汉阳区,5.984144632234559,1.31,81.9563901853534,Zibba
1173,2025-03-20 11:30:22,步行,武汉市汉阳区,5.984144632234559,1.31,81.9563901853534,Zibba
1174,2025-03-20 16:14:29,步行,武汉市汉阳区,3.155237521561552,1.61,42.1639404296875,zs_7295872
1175,2025-03-21 13:48:34,步行,武汉市汉阳区,5.061523300138804,2.78,212.476806640625,zs_7295872
1176,2025-03-22 08:28:53,步行,武汉市汉阳区,24.380157466937877,10.96,98.34122634414689,城市工
1177,2025-03-22 14:41:00,步行,武汉市汉阳区,1.571413618698181,0.4,24.91185632378947,大志yy
1178,2025-03-23 18:32:00,步行,武汉市汉阳区,3.3055153652600895,1.12,193.85363140906355,zs_7212386
1179,0,未知类型,武汉市汉阳区,0,0,0,匿名
1180,0,未知类型,武汉市汉阳区,0,0,0,匿名
1181,2025-03-24 08:40:57,步行,武汉市汉阳区,0.5058726016536977,0.64,29.739467078245614,功到自然成
1182,2025-03-24 16:37:30,步行,武汉市汉阳区,2.1078583482882784,0.14,17.071456152828485,zs_7295872
1183,2025-03-25 10:36:40,步行,武汉市汉阳区,41.70841203458056,2.83,217.2546649698124,zs0_1877257
1184,2025-03-25 10:36:40,步行,武汉市汉阳区,41.70841203458056,2.83,217.2546649698124,zs0_1877257
1185,2025-03-25 15:51:19,步行,武汉市汉阳区,12.354159357338805,3.58,49.52041258597342,zs_2607708
1186,2025-03-25 15:51:19,步行,武汉市汉阳区,12.354159357338805,3.58,49.52041258597342,zs_2607708
1187,0,未知类型,武汉市汉阳区,0,0,0,匿名
1188,0,未知类型,武汉市汉阳区,0,0,0,匿名
1189,0,未知类型,武汉市汉阳区,0,0,0,匿名
1190,0,未知类型,武汉市汉阳区,0,0,0,匿名
1191,0,未知类型,武汉市汉阳区,0,0,0,匿名
1192,0,未知类型,武汉市汉阳区,0,0,0,匿名
1193,2025-03-27 11:33:10,步行,武汉市汉阳区,3.3195045526263383,0.31,47.59524229579465,Achilles
1194,2025-03-29 08:37:40,步行,武汉市汉阳区,23.818886933993035,8.42,94.26923902842219,城市工
1195,0,未知类型,武汉市汉阳区,0,0,0,匿名
1196,0,未知类型,武汉市汉阳区,0,0,0,匿名
1197,0,未知类型,武汉市汉阳区,0,0,0,匿名
1198,0,未知类型,武汉市汉阳区,0,0,0,匿名
1199,2025-03-30 09:50:21,步行,武汉市汉阳区,10.43672007263505,2.36,37.39713432018738,霸宋
1200,2025-04-01 14:17:33,步行,武汉市汉阳区,4.355174941169067,0.25,75.58743145676262,zs_7295872
1201,2025-04-01 15:35:47,步行,武汉市汉阳区,0.993572077686294,0.42,68.0,Reigen
1202,2025-04-01 15:35:47,步行,武汉市汉阳区,0.993572077686294,0.42,68.0,Reigen
1203,2025-04-02 07:50:12,步行,武汉市汉阳区,19.00387681961087,2.32,47.0678337670995,峻鹏
1204,2025-04-02 21:44:59,步行,武汉市汉阳区,2.2722030316196435,0.53,36.366688086864535,噜啦啦咕噜咕噜
1205,2025-04-03 09:53:56,步行,武汉市汉阳区,3.0885460079856633,0.36,64.15471097635336,Achilles
1206,2025-04-03 13:17:36,步行,武汉市汉阳区,2.6879607295284558,0.09,51.28362619030934,Achilles
1207,0,未知类型,武汉市汉阳区,0,0,0,匿名
1208,2025-04-05 08:12:16,步行,武汉市汉阳区,25.84594195558002,10.53,83.36585531889507,城市工
1209,2025-04-05 10:27:25,步行,武汉市汉阳区,10.808547028807716,4.3,194.58393798622802,zs_3160297
1210,2025-04-06 13:16:42,步行,武汉市汉阳区,4.934789644795052,0.5,38.163902218691284,Achilles
1211,2025-04-06 15:47:21,步行,武汉市汉阳区,1.2439511721100895,0.36,44.242736959017115,陈静_LBL2529962
1212,2025-04-06 15:47:21,步行,武汉市汉阳区,1.2439511721100895,0.36,44.242736959017115,陈静_LBL2529962
1213,2025-04-06 15:47:21,步行,武汉市汉阳区,1.2439511721100895,0.36,44.242736959017115,陈静_LBL2529962
1214,2025-04-06 15:47:21,步行,武汉市汉阳区,1.2439511721100895,0.36,44.242736959017115,陈静_LBL2529962
1215,2025-04-07 15:58:16,步行,武汉市汉阳区,3.815283714947763,2.05,39.6637276863852,zs_2708710
1216,2025-04-08 11:36:32,步行,武汉市汉阳区,2.835026524348067,0.61,48.0970506394345,红宝石A
1217,2025-04-08 20:34:39,步行,武汉市汉阳区,0.8990372373494148,0.16,20.87514086506746,追风yx
1218,2025-04-08 17:51:08,步行,武汉市汉阳区,10.290014001852438,0.61,32.260626717274846,老邓_LBL7888730
1219,0,未知类型,武汉市汉阳区,0,0,0,匿名
1220,0,未知类型,武汉市汉阳区,0,0,0,匿名
1221,0,未知类型,武汉市汉阳区,0,0,0,匿名
1222,2025-04-12 07:11:05,步行,武汉市汉阳区,73.21634993777575,8.62,132.89780458692513,山海颂_LBL7412737
1223,2025-04-12 08:32:19,步行,武汉市汉阳区,15.020848425042027,3.61,53.528001980832556,城市工
1224,2025-04-13 08:32:08,步行,武汉市汉阳区,26.566772235627194,5.13,65.48130427634509,Dawnson.wang
1225,2025-04-13 16:02:31,步行,武汉市汉阳区,6.049549441945539,2.17,87.42633031518648,Evelyn
1226,0,未知类型,武汉市汉阳区,0,0,0,匿名
1227,0,未知类型,武汉市汉阳区,0,0,0,匿名
1228,2025-04-15 11:12:04,步行,武汉市汉阳区,19.229489603285284,1.97,25.482850892870115,pwy_LBL4846743
1229,2025-04-15 11:12:04,步行,武汉市汉阳区,19.229489603285284,1.97,25.482850892870115,pwy_LBL4846743
1230,2025-04-15 11:12:04,步行,武汉市汉阳区,19.229489603285284,1.97,25.482850892870115,pwy_LBL4846743
1231,2025-04-15 13:49:22,步行,武汉市汉阳区,41.959964016619885,11.43,53.389608252509305,zs_2332330
1232,2025-04-15 13:49:22,步行,武汉市汉阳区,41.959964016619885,11.43,53.389608252509305,zs_2332330
1233,2025-04-15 19:12:31,步行,武汉市汉阳区,9.967584790243682,2.25,69.21356082687784,杨杨109
1234,2025-04-15 19:50:00,步行,武汉市汉阳区,3.0430859362788394,2.59,63.32412298319703,Achilles
1235,0,未知类型,武汉市汉阳区,0,0,0,匿名
1236,2025-04-16 07:17:40,步行,武汉市汉阳区,11.038874513630542,0.8,39.83045024916731,Achilles
1237,2025-04-16 10:32:52,步行,武汉市汉阳区,8.560816563405037,1.59,41.637792481846574,Zibba
1238,2025-04-17 13:47:17,步行,武汉市汉阳区,3.3489048288827568,2.55,134.788322412374,Achilles
1239,0,未知类型,武汉市汉阳区,0,0,0,匿名
1240,2025-04-18 07:31:20,步行,武汉市汉阳区,3.162275492501741,1.03,41.5293341370026,Achilles
1241,2025-04-19 07:39:50,步行,武汉市汉阳区,21.32899749100367,7.8,130.7874755859375,城市工
1242,2025-04-19 08:26:43,步行,武汉市汉阳区,4.410728388067055,2.14,107.1,Achilles
1243,2025-04-20 09:06:58,步行,武汉市汉阳区,4.847872564778532,2.05,62.00681453783444,Achilles
1244,2025-04-24 15:42:43,步行,武汉市汉阳区,3.7255539935418116,1.43,86.3807373046875,巴蒂
1245,2024-09-27 08:13:14,未知类型,武汉市汉阳区,5.089392874394288,2.96,28.57,颜鹏_LBL6333696
1246,2024-09-27 08:13:14,未知类型,武汉市汉阳区,5.089392874394288,2.96,28.57,颜鹏_LBL6333696
1247,2024-02-18 14:25:31,步行,武汉市汉阳区,2.270164520205203,0.54,27.787716889977762,故人_2024
1248,2024-11-16 08:31:22,步行,武汉市汉阳区,7.6199818595260105,1.26,645.5766021350471,第九十九步贤
1249,2024-11-17 08:25:53,步行,武汉市汉阳区,7.454356331466452,1.59,640.8920333857274,zs_9313244
1250,2024-03-23 13:22:40,步行,武汉市汉阳区,4.132780165529053,3.35,44.752242176962326,zs_9215412
1251,2024-04-05 13:51:29,步行,武汉市汉阳区,1.191643296273245,0.27,18.656717070552254,故人_2024
1252,2024-11-16 08:29:49,步行,武汉市汉阳区,7.579134397307118,1.66,646.3603902482769,zs_9963983
1253,2024-11-17 08:25:05,未知类型,武汉市汉阳区,7.475517196373488,1.59,644.898681640625,野花
1254,2024-11-17 08:25:05,未知类型,武汉市汉阳区,7.475517196373488,1.59,644.898681640625,野花
1255,2024-11-16 08:30:12,步行,武汉市汉阳区,7.48915598544085,1.47,655.281494140625,
1256,2024-11-16 08:31:22,步行,武汉市汉阳区,8.138860913133907,1.54,651.8777821719789,洛冰0115
1257,0,未知类型,武汉市汉阳区,0,0,0,匿名
1258,0,未知类型,武汉市汉阳区,0,0,0,匿名
1259,2024-11-27 16:40:11,未知类型,武汉市汉阳区,8.584951913930592,2.65,67.74010190928672,炜行山野
1260,2024-11-27 16:40:11,未知类型,武汉市汉阳区,8.584951913930592,2.65,67.74010190928672,炜行山野
1261,2024-12-24 08:55:23,步行,武汉市汉阳区,5.514382607223877,4.47,14.684284411791877,颜鹏_LBL6333696
1262,2024-12-24 08:55:23,步行,武汉市汉阳区,5.514382607223877,4.47,14.684284411791877,颜鹏_LBL6333696
1263,2024-12-15 10:11:38,步行,武汉市汉阳区,1.2133530127624674,0.48,41.15188359792586,zzq_LBL3058921
1264,114.24787,未知类型,武汉市汉阳区,0,0,0,30.55903847
1265,2024-10-22 16:19:36,步行,武汉市汉阳区,0.38798784193715263,0.05,22.4151515440387,hy_LBL6541551
1266,2024-10-22 16:19:36,步行,武汉市汉阳区,0.38798784193715263,0.05,22.4151515440387,hy_LBL6541551
1267,0,未知类型,武汉市汉阳区,0,0,0,匿名
1268,0,未知类型,武汉市汉阳区,0,0,0,匿名
1269,0,未知类型,武汉市汉阳区,0,0,0,匿名
1270,0,未知类型,武汉市汉阳区,0,0,0,匿名
1271,2024-09-06 19:15:53,步行,武汉市汉阳区,13.687821936564184,3.04,93.68005573828543,法外の狂徒
1272,2024-09-06 19:15:53,步行,武汉市汉阳区,13.687821936564184,3.04,93.68005573828543,法外の狂徒
1273,2024-10-22 11:40:58,步行,武汉市汉阳区,4.386965554424555,0.47,30.78083801980747,zs_6257276
1274,2024-10-22 11:40:58,步行,武汉市汉阳区,4.386965554424555,0.47,30.78083801980747,zs_6257276
1275,2024-10-22 11:40:58,步行,武汉市汉阳区,4.386965554424555,0.47,30.78083801980747,zs_6257276
1276,2024-10-22 13:49:06,步行,武汉市汉阳区,3.330221298936454,0.24,33.81631816616055,zs_6257276
1277,2024-10-22 13:49:06,步行,武汉市汉阳区,3.330221298936454,0.24,33.81631816616055,zs_6257276
1278,0,未知类型,武汉市汉阳区,0,0,0,匿名
1279,0,未知类型,武汉市汉阳区,0,0,0,匿名
1280,2024-06-17 19:12:36,步行,武汉市汉阳区,11.799138652603055,2.32,53.22192470722784,LBL_0942942
1281,0,未知类型,武汉市汉阳区,0,0,0,匿名
1282,0,未知类型,武汉市汉阳区,0,0,0,匿名
1283,2024-01-28 09:21:49,步行,武汉市汉阳区,16.725158969504882,6.62,74.1436019491108,半个秀才
1284,2025-03-07 12:22:52,步行,武汉市汉阳区,5.754555714497322,0.7,85.041728792798,良友哥
1285,2024-06-10 10:44:47,步行,武汉市汉阳区,35.75598020958556,6.8,52.23642979126078,法外の狂徒
1286,2023-10-25 19:15:51,步行,武汉市汉阳区,6.664592273891707,1.11,47.728621812511825,良友
1287,2023-10-18 18:46:45,步行,武汉市汉阳区,10.202652465206594,1.99,45.468368764025065,良友
1288,2024-11-02 14:00:05,步行,武汉市汉阳区,27.61273341134236,3.63,31.34275153536661,良友哥
1289,2024-11-02 14:00:05,步行,武汉市汉阳区,27.61273341134236,3.63,31.34275153536661,良友哥
1290,2024-11-02 14:00:05,步行,武汉市汉阳区,27.61273341134236,3.63,31.34275153536661,良友哥
1291,2024-11-02 14:00:05,步行,武汉市汉阳区,27.61273341134236,3.63,31.34275153536661,良友哥
1292,2024-11-02 14:00:05,步行,武汉市汉阳区,27.61273341134236,3.63,31.34275153536661,良友哥
1293,2025-04-24 12:49:21,未知类型,武汉市汉阳区,6.194018533054626,0.69,48.0,良友哥
1294,0,未知类型,武汉市汉阳区,0,0,0,匿名
1295,0,未知类型,武汉市汉阳区,0,0,0,匿名
1296,0,未知类型,武汉市汉阳区,0,0,0,匿名
1297,0,未知类型,武汉市汉阳区,0,0,0,匿名
1298,0,未知类型,武汉市汉阳区,0,0,0,匿名
1299,0,未知类型,武汉市汉阳区,0,0,0,匿名
1300,0,未知类型,武汉市汉阳区,0,0,0,匿名
1301,0,未知类型,武汉市汉阳区,0,0,0,匿名
1302,0,未知类型,武汉市汉阳区,0,0,0,匿名
1303,2024-11-10 10:12:03,未知类型,武汉市汉阳区,18.199456930878647,6.33,225.71372552210826,炜行山野
1304,2024-11-10 10:12:03,未知类型,武汉市汉阳区,18.199456930878647,6.33,225.71372552210826,炜行山野
1305,2024-11-10 10:12:03,未知类型,武汉市汉阳区,18.199456930878647,6.33,225.71372552210826,炜行山野
1306,0,未知类型,武汉市汉阳区,0,0,0,匿名
1307,0,未知类型,武汉市汉阳区,0,0,0,匿名
1308,0,未知类型,武汉市汉阳区,0,0,0,匿名
1309,2024-12-15 09:32:08,步行,武汉市汉阳区,1.435535911520588,0.45,30.88482965639,zzq_LBL3058921
1310,0,未知类型,武汉市汉阳区,0,0,0,匿名
1311,0,未知类型,武汉市汉阳区,0,0,0,匿名
1312,0,未知类型,武汉市汉阳区,0,0,0,匿名
1313,0,未知类型,武汉市汉阳区,0,0,0,匿名
1314,0,未知类型,武汉市汉阳区,0,0,0,匿名
1315,0,未知类型,武汉市汉阳区,0,0,0,匿名
1316,2024-03-08 13:53:58,步行,武汉市汉阳区,3.30381017898554,1.06,27.371187143435662,姚路（团建，拓展，运动会）
1317,2024-03-25 17:10:17,步行,武汉市汉阳区,0.9746325802486734,0.28,81.143798828125,
1318,2024-07-24 18:05:44,步行,武汉市汉阳区,7.687497508522196,2.58,28.55111694221285,城市留痕
1319,2024-07-24 18:05:44,步行,武汉市汉阳区,7.755238104885822,2.7,28.55111694221285,城市留痕
1320,2024-07-24 18:05:44,步行,武汉市汉阳区,7.687497508522196,2.58,28.55111694221285,城市留痕
1321,2024-07-24 18:05:44,步行,武汉市汉阳区,7.755238104885822,2.7,28.55111694221285,城市留痕
1322,2024-03-25 17:27:20,步行,武汉市汉阳区,7.064446971882222,2.35,49.978343786614616,
