type,s,x,y,z,yaw,slope,curvature,segment_id,lon,lat
point,1104.000,929.614,526.246,198.424,0.78994250,0.11407119,0.00000000,1104,113.962241025,22.534727350
point,1105.000,930.313,526.952,198.537,0.78994250,0.11407119,0.00000000,1105,113.962247827,22.534733690
point,1106.000,931.012,527.658,198.650,0.78994250,0.11407119,0.00000000,1106,113.962254629,22.534740030
point,1107.000,931.712,528.363,198.764,0.78994250,0.11407119,0.00000000,1107,113.962261431,22.534746369
point,1108.000,932.411,529.069,198.877,0.78994250,0.11407119,0.00000000,1108,113.962268232,22.534752709
point,1109.000,933.111,529.775,198.990,0.78994250,0.11407119,0.00000000,1109,113.962275034,22.534759049
point,1110.000,933.810,530.481,199.104,0.78994250,0.11407119,0.00000000,1110,113.962281836,22.534765388
point,1111.000,934.509,531.186,199.217,0.77997320,0.15217343,0.01003248,1111,113.962288638,22.534771728
point,1112.000,935.214,531.869,199.404,0.76583423,0.20618513,0.00405330,1112,113.962295489,22.534777863
point,1113.000,935.920,532.543,199.620,0.76177094,0.22169998,0.00000000,1113,113.962302360,22.534783916
point,1114.000,936.627,533.217,199.837,0.76177094,0.22169998,0.00000000,1114,113.962309231,22.534789969
point,1115.000,937.333,533.891,200.053,0.76177094,0.22169998,0.00000000,1115,113.962316102,22.534796023
point,1116.000,938.040,534.565,200.270,0.76177094,0.22169998,0.00000000,1116,113.962322973,22.534802076
point,1117.000,938.746,535.238,200.486,0.76177094,0.22169998,0.00000000,1117,113.962329844,22.534808129
point,1118.000,939.452,535.912,200.703,0.76177094,0.22169998,0.00000000,1118,113.962336715,22.534814182
point,1119.000,940.159,536.586,200.919,0.76177094,0.22169998,0.00000000,1119,113.962343586,22.534820235
point,1120.000,940.865,537.260,201.136,0.76177094,0.22169998,0.00000000,1120,113.962350457,22.534826289
point,1121.000,941.572,537.934,201.352,0.76177094,0.22169998,0.00000000,1121,113.962357328,22.534832342
point,1122.000,942.278,538.608,201.568,0.76177094,0.22169998,0.00000000,1122,113.962364198,22.534838395
point,1123.000,942.985,539.282,201.785,0.76177094,0.22169998,0.00000000,1123,113.962371069,22.534844448
point,1124.000,943.691,539.955,202.001,0.76177094,0.22169998,0.00000000,1124,113.962377940,22.534850502
point,1125.000,944.398,540.629,202.218,0.76177094,0.22169998,0.00000000,1125,113.962384811,22.534856555
point,1126.000,945.104,541.303,202.434,0.76177094,0.22169998,0.00000000,1126,113.962391682,22.534862608
point,1127.000,945.811,541.977,202.651,0.76177094,0.22169998,0.00000000,1127,113.962398553,22.534868661
point,1128.000,946.517,542.651,202.867,0.76177094,0.22169998,0.00000000,1128,113.962405424,22.534874715
point,1129.000,947.224,543.325,203.084,0.75161314,0.23745806,0.01019595,1129,113.962412295,22.534880768
point,1130.000,947.938,543.979,203.329,0.73534445,0.26264439,0.00604733,1130,113.962419246,22.534886646
point,1131.000,948.658,544.622,203.592,0.72928437,0.27200888,0.00000000,1131,113.962426244,22.534892422
point,1132.000,949.377,545.265,203.854,0.72928437,0.27200888,0.00000000,1132,113.962433242,22.534898198
point,1133.000,950.097,545.908,204.116,0.72928437,0.27200888,0.00000000,1133,113.962440240,22.534903974
point,1134.000,950.816,546.551,204.379,0.72928437,0.27200888,0.00000000,1134,113.962447237,22.534909750
point,1135.000,951.536,547.194,204.641,0.72928437,0.27200888,0.00000000,1135,113.962454235,22.534915526
point,1136.000,952.255,547.837,204.904,0.72928437,0.27200888,0.00000000,1136,113.962461233,22.534921302
point,1137.000,952.975,548.480,205.166,0.72928437,0.27200888,0.00000000,1137,113.962468231,22.534927078
point,1138.000,953.694,549.123,205.429,0.72928437,0.27200888,0.00000000,1138,113.962475229,22.534932854
point,1139.000,954.414,549.766,205.691,0.72928437,0.27200888,0.00000000,1139,113.962482227,22.534938630
point,1140.000,955.133,550.409,205.954,0.72928437,0.27200888,0.00000000,1140,113.962489224,22.534944406
point,1141.000,955.853,551.052,206.216,0.72928437,0.27200888,0.00000000,1141,113.962496222,22.534950182
point,1142.000,956.572,551.695,206.479,0.72928437,0.27200888,0.00000000,1142,113.962503220,22.534955957
point,1143.000,957.292,552.338,206.741,0.72928437,0.27200888,0.00000000,1143,113.962510218,22.534961733
point,1144.000,958.011,552.981,207.004,0.72928437,0.27200888,0.00000000,1144,113.962517216,22.534967509
point,1145.000,958.731,553.624,207.266,0.72928437,0.27200888,0.00000000,1145,113.962524214,22.534973285
point,1146.000,959.450,554.267,207.529,0.72928437,0.27200888,0.00000000,1146,113.962531211,22.534979061
point,1147.000,960.170,554.910,207.791,0.72722943,0.26891574,0.00205354,1147,113.962538209,22.534984837
point,1148.000,960.893,555.550,208.048,0.70926176,0.24182342,0.01582759,1148,113.962545242,22.534990594
point,1149.000,961.644,556.175,208.261,0.69352210,0.21802613,0.00000000,1149,113.962552550,22.534996205
point,1150.000,962.396,556.800,208.474,0.69352210,0.21802613,0.00000000,1150,113.962559857,22.535001816
point,1151.000,963.147,557.424,208.687,0.69352210,0.21802613,0.00000000,1151,113.962567165,22.535007426
point,1152.000,963.898,558.049,208.900,0.69352210,0.21802613,0.00000000,1152,113.962574472,22.535013037
point,1153.000,964.650,558.673,209.113,0.69352210,0.21802613,0.00000000,1153,113.962581780,22.535018648
point,1154.000,965.401,559.298,209.326,0.69352210,0.21802613,0.00000000,1154,113.962589087,22.535024258
point,1155.000,966.152,559.922,209.539,0.69352210,0.21802613,0.00000000,1155,113.962596395,22.535029869
point,1156.000,966.904,560.547,209.752,0.69352210,0.21802613,0.00000000,1156,113.962603702,22.535035480
point,1157.000,967.655,561.172,209.965,0.69352210,0.21802613,0.00000000,1157,113.962611010,22.535041090
point,1158.000,968.406,561.796,210.178,0.69352210,0.21802613,0.00000000,1158,113.962618317,22.535046701
point,1159.000,969.158,562.421,210.391,0.69352210,0.21802613,0.00000000,1159,113.962625625,22.535052312
point,1160.000,969.909,563.045,210.604,0.69352210,0.21802613,0.00000000,1160,113.962632932,22.535057922
point,1161.000,970.660,563.670,210.817,0.69352210,0.21802613,0.00000000,1161,113.962640240,22.535063533
point,1162.000,971.412,564.294,211.030,0.69352210,0.21802613,0.00000000,1162,113.962647547,22.535069144
point,1163.000,972.163,564.919,211.243,0.69352210,0.21802613,0.00000000,1163,113.962654855,22.535074754
point,1164.000,972.915,565.544,211.456,0.69352210,0.21802613,0.00000000,1164,113.962662162,22.535080365
point,1165.000,973.666,566.168,211.669,0.69352210,0.21802613,0.00000000,1165,113.962669470,22.535085976
point,1166.000,974.417,566.793,211.882,0.68253877,0.17715283,0.01092083,1166,113.962676777,22.535091586
point,1167.000,975.191,567.408,212.017,0.66358127,0.10655700,0.00806352,1167,113.962684301,22.535097111
point,1168.000,975.981,568.016,212.094,0.65555341,0.07664906,0.00000000,1168,113.962691988,22.535102571
point,1169.000,976.772,568.623,212.170,0.65555341,0.07664906,0.00000000,1169,113.962699676,22.535108031
point,1170.000,977.562,569.231,212.247,0.65555341,0.07664906,0.00000000,1170,113.962707363,22.535113491
point,1171.000,978.352,569.839,212.323,0.65555341,0.07664906,0.00000000,1171,113.962715050,22.535118952
point,1172.000,979.143,570.447,212.400,0.65555341,0.07664906,0.00000000,1172,113.962722737,22.535124412
point,1173.000,979.933,571.055,212.476,0.65555341,0.07664906,0.00000000,1173,113.962730424,22.535129872
point,1174.000,980.724,571.663,212.552,0.65555341,0.07664906,0.00000000,1174,113.962738112,22.535135332
point,1175.000,981.514,572.270,212.629,0.65555341,0.07664906,0.00000000,1175,113.962745799,22.535140792
point,1176.000,982.304,572.878,212.705,0.65555341,0.07664906,0.00000000,1176,113.962753486,22.535146252
point,1177.000,983.095,573.486,212.782,0.65555341,0.07664906,0.00000000,1177,113.962761173,22.535151712
point,1178.000,983.885,574.094,212.858,0.65555341,0.07664906,0.00000000,1178,113.962768861,22.535157172
point,1179.000,984.676,574.702,212.935,0.65555341,0.07664906,0.00000000,1179,113.962776548,22.535162632
point,1180.000,985.466,575.309,213.011,0.65555341,0.07664906,0.00000000,1180,113.962784235,22.535168092
point,1181.000,986.256,575.917,213.087,0.65555341,0.07664906,0.00000000,1181,113.962791922,22.535173553
point,1182.000,987.047,576.525,213.164,0.65555341,0.07664906,0.00000000,1182,113.962799609,22.535179013
point,1183.000,987.837,577.133,213.240,0.65555341,0.07664906,0.00000000,1183,113.962807297,22.535184473
point,1184.000,988.628,577.741,213.317,0.65333620,0.06762924,0.00221736,1184,113.962814984,22.535189933
point,1185.000,989.420,578.345,213.375,0.63376881,-0.01198205,0.01735283,1185,113.962822696,22.535195361
point,1186.000,990.234,578.921,213.293,0.61641303,-0.08259240,0.00000000,1186,113.962830605,22.535200536
point,1187.000,991.047,579.497,213.210,0.61641303,-0.08259240,0.00000000,1187,113.962838514,22.535205712
point,1188.000,991.860,580.073,213.128,0.61641303,-0.08259240,0.00000000,1188,113.962846423,22.535210888
point,1189.000,992.673,580.650,213.046,0.61641303,-0.08259240,0.00000000,1189,113.962854332,22.535216063
point,1190.000,993.486,581.226,212.964,0.61641303,-0.08259240,0.00000000,1190,113.962862241,22.535221239
point,1191.000,994.300,581.802,212.881,0.61641303,-0.08259240,0.00000000,1191,113.962870150,22.535226415
point,1192.000,995.113,582.378,212.799,0.61641303,-0.08259240,0.00000000,1192,113.962878059,22.535231590
point,1193.000,995.926,582.954,212.717,0.61641303,-0.08259240,0.00000000,1193,113.962885968,22.535236766
point,1194.000,996.739,583.530,212.634,0.61641303,-0.08259240,0.00000000,1194,113.962893876,22.535241942
point,1195.000,997.552,584.106,212.552,0.61641303,-0.08259240,0.00000000,1195,113.962901785,22.535247117
point,1196.000,998.366,584.683,212.470,0.61641303,-0.08259240,0.00000000,1196,113.962909694,22.535252293
point,1197.000,999.179,585.259,212.387,0.61641303,-0.08259240,0.00000000,1197,113.962917603,22.535257468
point,1198.000,999.992,585.835,212.305,0.61641303,-0.08259240,0.00000000,1198,113.962925512,22.535262644
point,1199.000,1000.805,586.411,212.223,0.61641303,-0.08259240,0.00000000,1199,113.962933421,22.535267820
point,1200.000,1001.618,586.987,212.140,0.61641303,-0.08259240,0.00000000,1200,113.962941330,22.535272995
point,1201.000,1002.432,587.563,212.058,0.61641303,-0.08259240,0.00000000,1201,113.962949239,22.535278171
point,1202.000,1003.245,588.139,211.976,0.61641303,-0.08259240,0.00000000,1202,113.962957148,22.535283347
point,1203.000,1004.058,588.716,211.893,0.60992707,-0.09874422,0.00650014,1203,113.962965057,22.535288522
point,1204.000,1004.875,589.279,211.779,0.59028376,-0.14763329,0.01318354,1204,113.962973003,22.535293580
point,1205.000,1005.700,589.816,211.602,0.57704566,-0.18054984,0.00000000,1205,113.962981024,22.535298403
point,1206.000,1006.524,590.352,211.424,0.57704566,-0.18054984,0.00000000,1206,113.962989046,22.535303226
point,1207.000,1007.349,590.889,211.246,0.57704566,-0.18054984,0.00000000,1207,113.962997067,22.535308049
point,1208.000,1008.174,591.426,211.069,0.57704566,-0.18054984,0.00000000,1208,113.963005088,22.535312872
point,1209.000,1008.999,591.963,210.891,0.57704566,-0.18054984,0.00000000,1209,113.963013110,22.535317694
point,1210.000,1009.823,592.500,210.713,0.57704566,-0.18054984,0.00000000,1210,113.963021131,22.535322517
point,1211.000,1010.648,593.037,210.536,0.57704566,-0.18054984,0.00000000,1211,113.963029152,22.535327340
point,1212.000,1011.473,593.574,210.358,0.57704566,-0.18054984,0.00000000,1212,113.963037173,22.535332163
point,1213.000,1012.298,594.111,210.180,0.57704566,-0.18054984,0.00000000,1213,113.963045195,22.535336986
point,1214.000,1013.122,594.647,210.003,0.57704566,-0.18054984,0.00000000,1214,113.963053216,22.535341808
point,1215.000,1013.947,595.184,209.825,0.57704566,-0.18054984,0.00000000,1215,113.963061237,22.535346631
point,1216.000,1014.772,595.721,209.647,0.57704566,-0.18054984,0.00000000,1216,113.963069259,22.535351454
point,1217.000,1015.597,596.258,209.470,0.57704566,-0.18054984,0.00000000,1217,113.963077280,22.535356277
point,1218.000,1016.421,596.795,209.292,0.57704566,-0.18054984,0.00000000,1218,113.963085301,22.535361099
point,1219.000,1017.246,597.332,209.114,0.57704566,-0.18054984,0.00000000,1219,113.963093322,22.535365922
point,1220.000,1018.071,597.869,208.937,0.57704566,-0.18054984,0.00000000,1220,113.963101344,22.535370745
point,1221.000,1018.896,598.405,208.759,0.57704566,-0.18054984,0.00000000,1221,113.963109365,22.535375568
point,1222.000,1019.720,598.942,208.581,0.57704566,-0.18054984,0.00000000,1222,113.963117386,22.535380391
point,1223.000,1020.545,599.479,208.404,0.55811724,-0.17818043,0.01892075,1223,113.963125408,22.535385213
point,1224.000,1021.390,599.985,208.230,0.53873522,-0.17568809,0.00046894,1224,113.963133627,22.535389756
point,1225.000,1022.236,600.490,208.057,0.53826629,-0.17562697,0.00000000,1225,113.963141852,22.535394292
point,1226.000,1023.082,600.995,207.884,0.53826629,-0.17562697,0.00000000,1226,113.963150077,22.535398828
point,1227.000,1023.927,601.500,207.712,0.53826629,-0.17562697,0.00000000,1227,113.963158301,22.535403363
point,1228.000,1024.773,602.005,207.539,0.53826629,-0.17562697,0.00000000,1228,113.963166526,22.535407899
point,1229.000,1025.618,602.510,207.366,0.53826629,-0.17562697,0.00000000,1229,113.963174751,22.535412435
point,1230.000,1026.464,603.014,207.193,0.53826629,-0.17562697,0.00000000,1230,113.963182975,22.535416971
point,1231.000,1027.310,603.519,207.020,0.53826629,-0.17562697,0.00000000,1231,113.963191200,22.535421507
point,1232.000,1028.155,604.024,206.847,0.53826629,-0.17562697,0.00000000,1232,113.963199425,22.535426042
point,1233.000,1029.001,604.529,206.674,0.53826629,-0.17562697,0.00000000,1233,113.963207649,22.535430578
point,1234.000,1029.847,605.034,206.501,0.53826629,-0.17562697,0.00000000,1234,113.963215874,22.535435114
point,1235.000,1030.692,605.539,206.328,0.53826629,-0.17562697,0.00000000,1235,113.963224099,22.535439650
point,1236.000,1031.538,606.044,206.155,0.53826629,-0.17562697,0.00000000,1236,113.963232323,22.535444185
point,1237.000,1032.384,606.549,205.982,0.53826629,-0.17562697,0.00000000,1237,113.963240548,22.535448721
point,1238.000,1033.229,607.054,205.809,0.53826629,-0.17562697,0.00000000,1238,113.963248773,22.535453257
point,1239.000,1034.075,607.559,205.636,0.53826629,-0.17562697,0.00000000,1239,113.963256997,22.535457793
point,1240.000,1034.921,608.064,205.463,0.53826629,-0.17562697,0.00000000,1240,113.963265222,22.535462329
point,1241.000,1035.766,608.569,205.290,0.53826629,-0.17562697,0.00000000,1241,113.963273447,22.535466864
point,1242.000,1036.612,609.073,205.117,0.53277414,-0.16258496,0.00548340,1242,113.963281671,22.535471400
point,1243.000,1037.466,609.571,204.969,0.51396440,-0.11788340,0.01328014,1243,113.963289976,22.535475866
point,1244.000,1038.340,610.049,204.883,0.50073922,-0.08642769,0.00000000,1244,113.963298476,22.535480163
point,1245.000,1039.214,610.527,204.797,0.50073922,-0.08642769,0.00000000,1245,113.963306976,22.535484460
point,1246.000,1040.088,611.006,204.711,0.50073922,-0.08642769,0.00000000,1246,113.963315476,22.535488756
point,1247.000,1040.962,611.484,204.625,0.50073922,-0.08642769,0.00000000,1247,113.963323976,22.535493053
point,1248.000,1041.836,611.962,204.538,0.50073922,-0.08642769,0.00000000,1248,113.963332476,22.535497349
point,1249.000,1042.710,612.440,204.452,0.50073922,-0.08642769,0.00000000,1249,113.963340976,22.535501646
point,1250.000,1043.584,612.919,204.366,0.50073922,-0.08642769,0.00000000,1250,113.963349476,22.535505942
point,1251.000,1044.458,613.397,204.280,0.50073922,-0.08642769,0.00000000,1251,113.963357976,22.535510239
point,1252.000,1045.332,613.875,204.194,0.50073922,-0.08642769,0.00000000,1252,113.963366476,22.535514536
point,1253.000,1046.206,614.354,204.108,0.50073922,-0.08642769,0.00000000,1253,113.963374976,22.535518832
point,1254.000,1047.080,614.832,204.022,0.50073922,-0.08642769,0.00000000,1254,113.963383476,22.535523129
point,1255.000,1047.954,615.310,203.936,0.50073922,-0.08642769,0.00000000,1255,113.963391976,22.535527425
point,1256.000,1048.827,615.788,203.850,0.50073922,-0.08642769,0.00000000,1256,113.963400476,22.535531722
point,1257.000,1049.701,616.267,203.764,0.50073922,-0.08642769,0.00000000,1257,113.963408976,22.535536018
point,1258.000,1050.575,616.745,203.677,0.50073922,-0.08642769,0.00000000,1258,113.963417476,22.535540315
point,1259.000,1051.449,617.223,203.591,0.50073922,-0.08642769,0.00000000,1259,113.963425977,22.535544611
point,1260.000,1052.323,617.702,203.505,0.50073922,-0.08642769,0.00000000,1260,113.963434477,22.535548908
point,1261.000,1053.197,618.180,203.419,0.50073922,-0.08642769,0.00000000,1261,113.963442977,22.535553205
point,1262.000,1054.071,618.658,203.333,0.49188670,-0.05952675,0.00884564,1262,113.963451477,22.535557501
point,1263.000,1054.955,619.122,203.300,0.47400291,-0.00516972,0.00903637,1263,113.963460071,22.535561665
point,1264.000,1055.849,619.570,203.323,0.46497521,0.02227136,0.00000000,1264,113.963468762,22.535565692
point,1265.000,1056.742,620.018,203.345,0.46497521,0.02227136,0.00000000,1265,113.963477453,22.535569719
point,1266.000,1057.636,620.467,203.367,0.46497521,0.02227136,0.00000000,1266,113.963486144,22.535573746
point,1267.000,1058.529,620.915,203.389,0.46497521,0.02227136,0.00000000,1267,113.963494835,22.535577773
point,1268.000,1059.423,621.363,203.412,0.46497521,0.02227136,0.00000000,1268,113.963503526,22.535581800
point,1269.000,1060.317,621.811,203.434,0.46497521,0.02227136,0.00000000,1269,113.963512217,22.535585827
point,1270.000,1061.210,622.260,203.456,0.46497521,0.02227136,0.00000000,1270,113.963520908,22.535589854
point,1271.000,1062.104,622.708,203.479,0.46497521,0.02227136,0.00000000,1271,113.963529599,22.535593881
point,1272.000,1062.997,623.156,203.501,0.46497521,0.02227136,0.00000000,1272,113.963538291,22.535597908
point,1273.000,1063.891,623.605,203.523,0.46497521,0.02227136,0.00000000,1273,113.963546982,22.535601935
point,1274.000,1064.785,624.053,203.545,0.46497521,0.02227136,0.00000000,1274,113.963555673,22.535605962
point,1275.000,1065.678,624.501,203.568,0.46497521,0.02227136,0.00000000,1275,113.963564364,22.535609989
point,1276.000,1066.572,624.949,203.590,0.46497521,0.02227136,0.00000000,1276,113.963573055,22.535614016
point,1277.000,1067.466,625.398,203.612,0.46497521,0.02227136,0.00000000,1277,113.963581746,22.535618043
point,1278.000,1068.359,625.846,203.634,0.46497521,0.02227136,0.00000000,1278,113.963590437,22.535622070
point,1279.000,1069.253,626.294,203.657,0.46497521,0.02227136,0.00000000,1279,113.963599128,22.535626097
point,1280.000,1070.146,626.743,203.679,0.46497521,0.02227136,0.00000000,1280,113.963607819,22.535630125
point,1281.000,1071.040,627.191,203.701,0.46497521,0.02227136,0.00000000,1281,113.963616510,22.535634152
point,1282.000,1071.934,627.639,203.723,0.45735758,0.03532025,0.00762323,1282,113.963625201,22.535638179
point,1283.000,1072.833,628.073,203.772,0.44054260,0.06411576,0.00919286,1283,113.963633945,22.535642077
point,1284.000,1073.738,628.490,203.851,0.43134303,0.07986281,0.00000000,1284,113.963642752,22.535645821
point,1285.000,1074.644,628.907,203.931,0.43134303,0.07986281,0.00000000,1285,113.963651559,22.535649565
point,1286.000,1075.549,629.323,204.011,0.43134303,0.07986281,0.00000000,1286,113.963660365,22.535653309
point,1287.000,1076.455,629.740,204.090,0.43134303,0.07986281,0.00000000,1287,113.963669172,22.535657053
point,1288.000,1077.360,630.157,204.170,0.43134303,0.07986281,0.00000000,1288,113.963677979,22.535660796
point,1289.000,1078.266,630.574,204.249,0.43134303,0.07986281,0.00000000,1289,113.963686786,22.535664540
point,1290.000,1079.171,630.991,204.329,0.43134303,0.07986281,0.00000000,1290,113.963695593,22.535668284
point,1291.000,1080.077,631.407,204.409,0.43134303,0.07986281,0.00000000,1291,113.963704400,22.535672028
point,1292.000,1080.982,631.824,204.488,0.43134303,0.07986281,0.00000000,1292,113.963713207,22.535675772
point,1293.000,1081.888,632.241,204.568,0.43134303,0.07986281,0.00000000,1293,113.963722014,22.535679516
point,1294.000,1082.793,632.658,204.647,0.43134303,0.07986281,0.00000000,1294,113.963730821,22.535683260
point,1295.000,1083.699,633.074,204.727,0.43134303,0.07986281,0.00000000,1295,113.963739627,22.535687003
point,1296.000,1084.604,633.491,204.807,0.43134303,0.07986281,0.00000000,1296,113.963748434,22.535690747
point,1297.000,1085.510,633.908,204.886,0.43134303,0.07986281,0.00000000,1297,113.963757241,22.535694491
point,1298.000,1086.415,634.325,204.966,0.43134303,0.07986281,0.00000000,1298,113.963766048,22.535698235
point,1299.000,1087.321,634.741,205.046,0.43134303,0.07986281,0.00000000,1299,113.963774855,22.535701979
point,1300.000,1088.226,635.158,205.125,0.43134303,0.07986281,0.00000000,1300,113.963783662,22.535705723
point,1301.000,1089.132,635.575,205.205,0.43134303,0.07986281,0.00000000,1301,113.963792469,22.535709467
point,1302.000,1090.038,635.992,205.284,0.43011105,0.07875032,0.00123191,1302,113.963801276,22.535713210
point,1303.000,1090.944,636.406,205.362,0.41447237,0.06461853,0.01439433,1303,113.963810093,22.535716935
point,1304.000,1091.864,636.795,205.413,0.40009056,0.05160848,0.00000000,1304,113.963819039,22.535720429
point,1305.000,1092.784,637.184,205.465,0.40009056,0.05160848,0.00000000,1305,113.963827985,22.535723923
point,1306.000,1093.704,637.573,205.516,0.40009056,0.05160848,0.00000000,1306,113.963836931,22.535727418
point,1307.000,1094.623,637.962,205.568,0.40009056,0.05160848,0.00000000,1307,113.963845877,22.535730912
point,1308.000,1095.543,638.351,205.619,0.40009056,0.05160848,0.00000000,1308,113.963854822,22.535734406
point,1309.000,1096.463,638.740,205.671,0.40009056,0.05160848,0.00000000,1309,113.963863768,22.535737900
point,1310.000,1097.383,639.129,205.723,0.40009056,0.05160848,0.00000000,1310,113.963872714,22.535741395
point,1311.000,1098.303,639.518,205.774,0.40009056,0.05160848,0.00000000,1311,113.963881660,22.535744889
point,1312.000,1099.222,639.907,205.826,0.40009056,0.05160848,0.00000000,1312,113.963890605,22.535748383
point,1313.000,1100.142,640.296,205.877,0.40009056,0.05160848,0.00000000,1313,113.963899551,22.535751878
point,1314.000,1101.062,640.685,205.929,0.40009056,0.05160848,0.00000000,1314,113.963908497,22.535755372
point,1315.000,1101.982,641.074,205.980,0.40009056,0.05160848,0.00000000,1315,113.963917443,22.535758866
point,1316.000,1102.902,641.463,206.032,0.40009056,0.05160848,0.00000000,1316,113.963926388,22.535762361
point,1317.000,1103.821,641.852,206.083,0.40009056,0.05160848,0.00000000,1317,113.963935334,22.535765855
point,1318.000,1104.741,642.241,206.135,0.40009056,0.05160848,0.00000000,1318,113.963944280,22.535769349
point,1319.000,1105.661,642.630,206.186,0.40009056,0.05160848,0.00000000,1319,113.963953226,22.535772843
point,1320.000,1106.581,643.019,206.238,0.40009056,0.05160848,0.00000000,1320,113.963962171,22.535776338
point,1321.000,1107.501,643.408,206.289,0.40009056,0.05160848,0.00000000,1321,113.963971117,22.535779832
point,1322.000,1108.420,643.797,206.341,0.40009056,0.05160848,0.00000000,1322,113.963980063,22.535783326
point,1323.000,1109.340,644.186,206.393,0.39268357,0.02737664,0.00740655,1323,113.963989009,22.535786821
point,1324.000,1110.266,644.561,206.396,0.37832288,-0.01960716,0.00695350,1324,113.963998011,22.535790193
point,1325.000,1111.197,644.924,206.353,0.37137046,-0.04235248,0.00000000,1325,113.964007065,22.535793450
point,1326.000,1112.128,645.286,206.311,0.37137046,-0.04235248,0.00000000,1326,113.964016120,22.535796707
point,1327.000,1113.059,645.649,206.269,0.37137046,-0.04235248,0.00000000,1327,113.964025175,22.535799964
point,1328.000,1113.990,646.012,206.226,0.37137046,-0.04235248,0.00000000,1328,113.964034229,22.535803221
point,1329.000,1114.921,646.374,206.184,0.37137046,-0.04235248,0.00000000,1329,113.964043284,22.535806478
point,1330.000,1115.852,646.737,206.142,0.37137046,-0.04235248,0.00000000,1330,113.964052339,22.535809735
point,1331.000,1116.783,647.099,206.099,0.37137046,-0.04235248,0.00000000,1331,113.964061393,22.535812992
point,1332.000,1117.714,647.462,206.057,0.37137046,-0.04235248,0.00000000,1332,113.964070448,22.535816249
point,1333.000,1118.645,647.824,206.015,0.37137046,-0.04235248,0.00000000,1333,113.964079502,22.535819506
point,1334.000,1119.576,648.187,205.973,0.37137046,-0.04235248,0.00000000,1334,113.964088557,22.535822763
point,1335.000,1120.507,648.550,205.930,0.37137046,-0.04235248,0.00000000,1335,113.964097612,22.535826020
point,1336.000,1121.438,648.912,205.888,0.37137046,-0.04235248,0.00000000,1336,113.964106666,22.535829277
point,1337.000,1122.369,649.275,205.846,0.37137046,-0.04235248,0.00000000,1337,113.964115721,22.535832534
point,1338.000,1123.300,649.637,205.803,0.37137046,-0.04235248,0.00000000,1338,113.964124776,22.535835791
point,1339.000,1124.231,650.000,205.761,0.37137046,-0.04235248,0.00000000,1339,113.964133830,22.535839048
point,1340.000,1125.162,650.362,205.719,0.37137046,-0.04235248,0.00000000,1340,113.964142885,22.535842305
point,1341.000,1126.093,650.725,205.676,0.37137046,-0.04235248,0.00000000,1341,113.964151940,22.535845562
point,1342.000,1127.024,651.088,205.634,0.37137046,-0.04235248,0.00000000,1342,113.964160994,22.535848819
point,1343.000,1127.955,651.450,205.592,0.37137046,-0.04235248,0.00000000,1343,113.964170049,22.535852076
point,1344.000,1128.886,651.813,205.549,0.36097725,-0.08139729,0.01043047,1344,113.964179103,22.535855333
point,1345.000,1129.817,652.153,205.430,0.34789038,-0.13054850,0.00262139,1345,113.964188165,22.535858393
point,1346.000,1130.749,652.488,205.291,0.34526674,-0.14039985,0.00000000,1346,113.964197228,22.535861403
point,1347.000,1131.681,652.824,205.152,0.34526674,-0.14039985,0.00000000,1347,113.964206290,22.535864414
point,1348.000,1132.613,653.159,205.013,0.34526674,-0.14039985,0.00000000,1348,113.964215353,22.535867425
point,1349.000,1133.545,653.494,204.873,0.34526674,-0.14039985,0.00000000,1349,113.964224416,22.535870436
point,1350.000,1134.477,653.829,204.734,0.34526674,-0.14039985,0.00000000,1350,113.964233479,22.535873447
point,1351.000,1135.408,654.164,204.595,0.34526674,-0.14039985,0.00000000,1351,113.964242542,22.535876457
point,1352.000,1136.340,654.499,204.456,0.34526674,-0.14039985,0.00000000,1352,113.964251605,22.535879468
point,1353.000,1137.272,654.835,204.317,0.34526674,-0.14039985,0.00000000,1353,113.964260668,22.535882479
point,1354.000,1138.204,655.170,204.178,0.34526674,-0.14039985,0.00000000,1354,113.964269731,22.535885490
point,1355.000,1139.136,655.505,204.039,0.34526674,-0.14039985,0.00000000,1355,113.964278794,22.535888501
point,1356.000,1140.068,655.840,203.900,0.34526674,-0.14039985,0.00000000,1356,113.964287856,22.535891511
point,1357.000,1141.000,656.175,203.761,0.34526674,-0.14039985,0.00000000,1357,113.964296919,22.535894522
point,1358.000,1141.931,656.510,203.622,0.34526674,-0.14039985,0.00000000,1358,113.964305982,22.535897533
point,1359.000,1142.863,656.846,203.483,0.34526674,-0.14039985,0.00000000,1359,113.964315045,22.535900544
point,1360.000,1143.795,657.181,203.344,0.34526674,-0.14039985,0.00000000,1360,113.964324108,22.535903555
point,1361.000,1144.727,657.516,203.205,0.34526674,-0.14039985,0.00000000,1361,113.964333171,22.535906565
point,1362.000,1145.659,657.851,203.066,0.34526674,-0.14039985,0.00000000,1362,113.964342234,22.535909576
point,1363.000,1146.591,658.186,202.927,0.34526674,-0.14039985,0.00000000,1363,113.964351297,22.535912587
point,1364.000,1147.522,658.521,202.788,0.34526674,-0.14039985,0.00000000,1364,113.964360360,22.535915598
point,1365.000,1148.454,658.856,202.649,0.33574337,-0.15498973,0.00954512,1365,113.964369422,22.535918609
point,1366.000,1149.388,659.172,202.482,0.32399915,-0.17296249,0.00217843,1366,113.964378504,22.535921446
